item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto
11028,6140,141,2,1804.19,0.0
11029,6141,59,3,1139.69,0.04
11030,6142,150,4,773.61,0.0
11031,6142,44,4,1279.05,0.0
11032,6143,134,3,306.05,0.0
11033,6143,100,1,2204.54,0.0
11034,6143,138,4,306.8,0.0
11035,6144,43,3,673.2,0.0
11036,6144,4,1,1066.37,0.0
11037,6144,144,3,2123.08,0.0
11038,6145,5,4,597.0,0.0
11039,6146,149,2,1431.38,0.03
11040,6146,14,1,215.42,0.0
11041,6147,8,1,2027.39,0.0
11042,6148,131,1,834.09,0.0
11043,6148,109,2,642.78,0.0
11044,6149,11,4,250.01,0.0
11045,6150,44,4,1279.05,0.0
11046,6150,133,1,2453.25,0.0
11047,6151,39,3,1707.1,0.15
11048,6152,120,4,2212.65,0.14
11049,6152,29,2,1258.09,0.09
11050,6152,121,1,1878.7,0.0
11051,6153,120,1,2212.65,0.05
11052,6153,30,3,1157.95,0.03
11053,6153,22,2,197.08,0.03
11054,6154,11,4,250.01,0.0
11055,6154,88,2,2402.73,0.0
11056,6154,59,3,1139.69,0.06
11057,6155,148,2,1699.75,0.13
11058,6156,79,1,2164.33,0.0
11059,6157,29,1,1258.09,0.0
11060,6158,85,4,1844.63,0.0
11061,6159,142,4,508.65,0.0
11062,6159,119,3,1673.99,0.0
11063,6160,47,3,1357.66,0.0
11064,6160,147,1,495.76,0.0
11065,6161,14,1,215.42,0.0
11066,6162,71,2,1018.5,0.0
11067,6163,141,3,1804.19,0.0
11068,6163,71,4,1018.5,0.0
11069,6164,144,1,2123.08,0.0
11070,6164,127,4,968.7,0.0
11071,6165,105,2,675.88,0.0
11072,6165,64,4,710.62,0.0
11073,6166,51,1,2368.43,0.0
11074,6167,26,4,588.04,0.0
11075,6167,80,4,959.85,0.04
11076,6167,34,4,1283.63,0.0
11077,6168,21,3,682.1,0.0
11078,6169,84,1,755.84,0.0
11079,6170,49,2,68.3,0.05
11080,6171,62,2,1585.14,0.1
11081,6172,33,1,917.75,0.13
11082,6173,67,1,2022.59,0.0
11083,6173,47,1,1357.66,0.06
11084,6174,96,1,1153.92,0.0
11085,6174,55,4,2183.63,0.0
11086,6175,59,2,1139.69,0.0
11087,6175,37,3,974.22,0.0
11088,6175,119,3,1673.99,0.0
11089,6176,136,4,288.84,0.13
11090,6176,8,4,2027.39,0.07
11091,6177,142,1,508.65,0.0
11092,6177,74,1,639.52,0.0
11093,6178,71,2,1018.5,0.0
11094,6178,57,4,518.85,0.0
11095,6179,104,1,762.46,0.08
11096,6180,94,4,1680.92,0.0
11097,6181,26,1,588.04,0.0
11098,6182,127,2,968.7,0.08
11099,6182,126,3,681.68,0.08
11100,6183,26,1,588.04,0.0
11101,6183,86,2,161.77,0.0
11102,6184,125,1,2009.54,0.11
11103,6185,44,2,1279.05,0.12
11104,6186,72,2,636.67,0.15
11105,6187,21,3,682.1,0.0
11106,6188,118,3,2249.33,0.0
11107,6189,138,4,306.8,0.0
11108,6190,61,4,1479.33,0.0
11109,6190,45,3,760.14,0.0
11110,6191,92,4,223.32,0.0
11111,6191,129,2,887.15,0.0
11112,6192,82,2,1069.06,0.0
11113,6192,129,3,887.15,0.0
11114,6193,69,2,1178.22,0.0
11115,6194,144,1,2123.08,0.13
11116,6195,141,2,1804.19,0.06
11117,6195,20,1,423.38,0.0
11118,6195,41,4,296.65,0.0
11119,6196,32,1,1469.77,0.0
11120,6196,76,1,145.46,0.0
11121,6197,68,1,1654.28,0.0
11122,6198,117,3,123.74,0.0
11123,6199,105,4,675.88,0.0
11124,6199,98,4,2490.32,0.0
11125,6200,39,4,1707.1,0.0
11126,6200,19,4,709.37,0.1
11127,6201,134,1,306.05,0.0
11128,6201,114,2,43.98,0.14
11129,6202,85,4,1844.63,0.0
11130,6203,117,4,123.74,0.0
11131,6203,121,4,1878.7,0.0
11132,6204,7,4,1060.41,0.0
11133,6205,26,1,588.04,0.13
11134,6205,95,2,1001.55,0.0
11135,6205,30,3,1157.95,0.01
11136,6206,119,2,1673.99,0.0
11137,6207,107,3,542.36,0.1
11138,6207,65,3,348.13,0.0
11139,6208,70,1,1640.57,0.0
11140,6209,82,2,1069.06,0.11
11141,6209,56,4,2323.71,0.0
11142,6210,141,4,1804.19,0.0
11143,6210,46,4,513.3,0.0
11144,6211,98,1,2490.32,0.0
11145,6211,107,3,542.36,0.0
11146,6212,87,2,2300.08,0.0
11147,6213,84,1,755.84,0.0
11148,6214,66,4,1449.0,0.0
11149,6214,63,2,2151.9,0.0
11150,6214,124,3,2312.73,0.0
11151,6215,103,3,1331.77,0.0
11152,6215,5,4,597.0,0.0
11153,6215,129,2,887.15,0.09
11154,6216,142,4,508.65,0.0
11155,6217,102,4,1764.78,0.0
11156,6217,50,1,613.84,0.0
11157,6218,53,3,1919.27,0.08
11158,6218,20,4,423.38,0.0
11159,6219,79,1,2164.33,0.0
11160,6219,28,3,2193.39,0.0
11161,6220,67,3,2022.59,0.0
11162,6220,1,4,296.1,0.0
11163,6220,138,2,306.8,0.0
11164,6221,128,3,571.64,0.0
11165,6221,5,2,597.0,0.0
11166,6222,47,3,1357.66,0.0
11167,6223,91,1,630.61,0.04
11168,6224,96,1,1153.92,0.0
11169,6224,82,1,1069.06,0.14
11170,6224,131,3,834.09,0.0
11171,6225,90,2,1021.36,0.0
11172,6225,6,1,513.12,0.0
11173,6226,89,3,189.93,0.0
11174,6226,48,1,2297.86,0.05
11175,6227,110,4,248.9,0.0
11176,6227,50,2,613.84,0.0
11177,6228,136,4,288.84,0.0
11178,6229,74,2,639.52,0.14
11179,6230,94,4,1680.92,0.0
11180,6230,69,3,1178.22,0.0
11181,6231,75,2,2023.9,0.0
11182,6231,101,3,726.77,0.09
11183,6231,130,1,572.85,0.02
11184,6232,71,4,1018.5,0.0
11185,6232,50,1,613.84,0.0
11186,6232,24,4,689.47,0.0
11187,6233,87,1,2300.08,0.03
11188,6233,89,2,189.93,0.0
11189,6234,122,2,2164.22,0.08
11190,6235,2,1,573.56,0.04
11191,6235,6,3,513.12,0.0
11192,6235,30,4,1157.95,0.0
11193,6236,2,3,573.56,0.0
11194,6237,110,1,248.9,0.0
11195,6238,147,4,495.76,0.07
11196,6238,98,2,2490.32,0.0
11197,6239,15,2,1553.93,0.0
11198,6240,126,3,681.68,0.0
11199,6240,112,4,1600.04,0.09
11200,6241,34,2,1283.63,0.1
11201,6242,133,3,2453.25,0.0
11202,6243,69,3,1178.22,0.0
11203,6243,50,2,613.84,0.0
11204,6244,115,1,2261.74,0.06
11205,6245,87,3,2300.08,0.0
11206,6245,143,4,2303.51,0.0
11207,6246,122,1,2164.22,0.08
11208,6246,28,2,2193.39,0.0
11209,6247,34,4,1283.63,0.0
11210,6247,106,2,1391.99,0.0
11211,6248,145,3,1277.66,0.1
11212,6249,37,4,974.22,0.0
11213,6250,125,1,2009.54,0.03
11214,6250,132,3,890.84,0.0
11215,6251,75,4,2023.9,0.0
11216,6252,138,1,306.8,0.06
11217,6252,124,4,2312.73,0.06
11218,6253,94,4,1680.92,0.1
11219,6254,11,2,250.01,0.0
11220,6255,142,3,508.65,0.1
11221,6255,23,1,1828.23,0.1
11222,6255,36,3,1984.36,0.07
11223,6256,138,2,306.8,0.0
11224,6257,13,3,1159.37,0.0
11225,6258,130,4,572.85,0.0
11226,6259,85,4,1844.63,0.0
11227,6259,20,3,423.38,0.0
11228,6259,144,2,2123.08,0.0
11229,6260,4,3,1066.37,0.0
11230,6260,132,1,890.84,0.0
11231,6261,22,2,197.08,0.0
11232,6261,50,1,613.84,0.0
11233,6262,139,1,651.71,0.0
11234,6262,70,2,1640.57,0.0
11235,6263,96,2,1153.92,0.08
11236,6263,63,1,2151.9,0.0
11237,6264,128,1,571.64,0.07
11238,6264,55,4,2183.63,0.0
11239,6264,96,4,1153.92,0.0
11240,6265,93,1,1316.5,0.0
11241,6265,4,4,1066.37,0.14
11242,6266,149,1,1431.38,0.15
11243,6266,59,4,1139.69,0.04
11244,6267,66,1,1449.0,0.0
11245,6268,40,4,1882.18,0.0
11246,6268,113,1,1115.75,0.0
11247,6269,15,3,1553.93,0.0
11248,6269,48,1,2297.86,0.07
11249,6270,40,1,1882.18,0.0
11250,6271,69,1,1178.22,0.0
11251,6272,52,1,2043.74,0.0
11252,6272,12,4,1517.24,0.09
11253,6273,111,1,129.34,0.0
11254,6274,91,3,630.61,0.1
11255,6275,83,4,1661.44,0.13
11256,6275,104,2,762.46,0.0
11257,6275,83,3,1661.44,0.0
11258,6276,85,1,1844.63,0.0
11259,6277,15,2,1553.93,0.0
11260,6278,123,3,2205.91,0.0
11261,6278,72,1,636.67,0.07
11262,6279,86,1,161.77,0.0
11263,6279,34,3,1283.63,0.03
11264,6280,59,3,1139.69,0.0
11265,6281,127,2,968.7,0.0
11266,6282,84,4,755.84,0.0
11267,6282,60,2,858.45,0.13
11268,6283,65,2,348.13,0.0
11269,6283,67,2,2022.59,0.0
11270,6284,148,4,1699.75,0.0
11271,6284,24,3,689.47,0.06
11272,6285,103,2,1331.77,0.13
11273,6285,20,2,423.38,0.01
11274,6286,140,3,1309.4,0.0
11275,6286,7,4,1060.41,0.0
11276,6287,149,2,1431.38,0.03
11277,6287,147,1,495.76,0.12
11278,6287,139,1,651.71,0.0
11279,6288,26,4,588.04,0.0
11280,6288,62,4,1585.14,0.0
11281,6288,32,3,1469.77,0.0
11282,6289,1,1,296.1,0.12
11283,6290,1,2,296.1,0.0
11284,6291,69,1,1178.22,0.0
11285,6291,88,4,2402.73,0.03
11286,6292,31,3,1867.57,0.05
11287,6292,6,1,513.12,0.0
11288,6292,68,3,1654.28,0.0
11289,6293,116,2,1464.62,0.0
11290,6293,62,3,1585.14,0.0
11291,6293,79,1,2164.33,0.04
11292,6294,20,3,423.38,0.0
11293,6295,119,1,1673.99,0.0
11294,6296,103,3,1331.77,0.0
11295,6296,6,2,513.12,0.11
11296,6296,43,2,673.2,0.1
11297,6297,90,3,1021.36,0.12
11298,6297,125,1,2009.54,0.01
11299,6298,23,2,1828.23,0.12
11300,6298,8,1,2027.39,0.14
11301,6299,119,1,1673.99,0.0
11302,6300,93,2,1316.5,0.0
11303,6301,123,2,2205.91,0.12
11304,6302,97,3,43.1,0.0
11305,6302,55,3,2183.63,0.0
11306,6302,67,1,2022.59,0.0
11307,6303,48,4,2297.86,0.0
11308,6304,109,3,642.78,0.0
11309,6305,101,3,726.77,0.0
11310,6305,17,1,585.19,0.05
11311,6306,18,4,2141.19,0.04
11312,6306,49,3,68.3,0.0
11313,6306,144,4,2123.08,0.07
11314,6307,57,2,518.85,0.0
11315,6308,121,4,1878.7,0.05
11316,6308,85,1,1844.63,0.12
11317,6309,75,4,2023.9,0.0
11318,6310,93,3,1316.5,0.0
11319,6310,138,1,306.8,0.0
11320,6311,104,1,762.46,0.0
11321,6312,9,3,1751.39,0.0
11322,6312,32,1,1469.77,0.06
11323,6313,113,4,1115.75,0.11
11324,6313,30,1,1157.95,0.13
11325,6313,99,1,1274.59,0.0
11326,6314,53,1,1919.27,0.01
11327,6314,70,2,1640.57,0.11
11328,6315,39,1,1707.1,0.02
11329,6316,55,3,2183.63,0.0
11330,6316,59,3,1139.69,0.0
11331,6317,40,4,1882.18,0.12
11332,6317,44,1,1279.05,0.14
11333,6317,110,2,248.9,0.0
11334,6318,76,3,145.46,0.0
11335,6319,117,1,123.74,0.0
11336,6320,81,2,2317.76,0.0
11337,6321,28,2,2193.39,0.0
11338,6321,3,2,1856.86,0.0
11339,6322,116,3,1464.62,0.0
11340,6322,82,4,1069.06,0.01
11341,6323,127,3,968.7,0.11
11342,6324,135,4,1459.86,0.0
11343,6325,68,4,1654.28,0.13
11344,6325,59,4,1139.69,0.0
11345,6325,19,1,709.37,0.1
11346,6326,109,3,642.78,0.01
11347,6326,78,2,432.45,0.11
11348,6327,74,2,639.52,0.03
11349,6328,4,3,1066.37,0.0
11350,6329,97,2,43.1,0.0
11351,6329,113,1,1115.75,0.11
11352,6330,90,4,1021.36,0.0
11353,6331,25,4,1401.24,0.0
11354,6332,117,1,123.74,0.06
11355,6332,15,4,1553.93,0.0
11356,6332,5,1,597.0,0.11
11357,6333,79,2,2164.33,0.0
11358,6334,24,1,689.47,0.11
11359,6335,123,4,2205.91,0.0
11360,6335,150,4,773.61,0.13
11361,6335,55,2,2183.63,0.0
11362,6336,36,4,1984.36,0.0
11363,6336,62,4,1585.14,0.0
11364,6336,121,4,1878.7,0.0
11365,6337,81,4,2317.76,0.0
11366,6337,58,4,1631.7,0.0
11367,6338,116,1,1464.62,0.0
11368,6339,36,4,1984.36,0.04
11369,6340,95,4,1001.55,0.12
11370,6340,67,3,2022.59,0.0
11371,6340,45,3,760.14,0.0
11372,6341,69,3,1178.22,0.0
11373,6341,88,1,2402.73,0.0
11374,6342,105,2,675.88,0.05
11375,6342,43,3,673.2,0.0
11376,6343,16,3,496.88,0.05
11377,6343,59,1,1139.69,0.0
11378,6343,30,1,1157.95,0.0
11379,6344,138,3,306.8,0.07
11380,6344,127,4,968.7,0.0
11381,6345,40,3,1882.18,0.0
11382,6346,100,2,2204.54,0.05
11383,6347,81,2,2317.76,0.0
11384,6348,82,2,1069.06,0.0
11385,6348,23,3,1828.23,0.0
11386,6349,80,1,959.85,0.0
11387,6349,64,1,710.62,0.09
11388,6350,126,4,681.68,0.0
11389,6350,106,4,1391.99,0.02
11390,6350,30,1,1157.95,0.0
11391,6351,95,3,1001.55,0.0
11392,6352,95,1,1001.55,0.0
11393,6352,85,3,1844.63,0.0
11394,6353,47,2,1357.66,0.0
11395,6354,27,3,1014.89,0.0
11396,6354,89,2,189.93,0.0
11397,6354,112,3,1600.04,0.0
11398,6355,27,2,1014.89,0.0
11399,6355,5,4,597.0,0.0
11400,6356,23,3,1828.23,0.14
11401,6356,120,3,2212.65,0.0
11402,6357,68,3,1654.28,0.01
11403,6357,122,1,2164.22,0.04
11404,6358,145,1,1277.66,0.14
11405,6358,21,3,682.1,0.0
11406,6358,62,1,1585.14,0.11
11407,6359,137,1,1970.34,0.11
11408,6359,105,2,675.88,0.0
11409,6360,9,3,1751.39,0.01
11410,6360,45,1,760.14,0.0
11411,6361,29,1,1258.09,0.0
11412,6362,31,4,1867.57,0.0
11413,6363,88,4,2402.73,0.0
11414,6364,127,1,968.7,0.08
11415,6365,44,4,1279.05,0.0
11416,6366,101,4,726.77,0.02
11417,6366,7,2,1060.41,0.0
11418,6366,100,3,2204.54,0.11
11419,6367,114,3,43.98,0.0
11420,6367,105,2,675.88,0.0
11421,6367,45,2,760.14,0.0
11422,6368,7,1,1060.41,0.08
11423,6368,96,3,1153.92,0.0
11424,6369,4,2,1066.37,0.0
11425,6370,36,4,1984.36,0.0
11426,6370,149,4,1431.38,0.0
11427,6371,10,1,553.98,0.0
11428,6371,82,4,1069.06,0.0
11429,6371,101,2,726.77,0.0
11430,6372,28,3,2193.39,0.0
11431,6372,19,4,709.37,0.0
11432,6373,75,1,2023.9,0.0
11433,6374,43,2,673.2,0.0
11434,6375,114,2,43.98,0.11
11435,6375,76,2,145.46,0.0
11436,6376,3,2,1856.86,0.1
11437,6376,135,2,1459.86,0.0
11438,6376,131,3,834.09,0.0
11439,6377,69,2,1178.22,0.0
11440,6378,149,3,1431.38,0.11
11441,6378,11,2,250.01,0.0
11442,6378,127,1,968.7,0.0
11443,6379,27,4,1014.89,0.0
11444,6379,127,3,968.7,0.0
11445,6379,63,4,2151.9,0.0
11446,6380,73,3,367.65,0.0
11447,6380,126,2,681.68,0.0
11448,6380,100,1,2204.54,0.0
11449,6381,91,4,630.61,0.0
11450,6382,47,3,1357.66,0.0
11451,6382,130,2,572.85,0.0
11452,6383,62,4,1585.14,0.0
11453,6383,85,3,1844.63,0.1
11454,6384,144,2,2123.08,0.14
11455,6385,143,1,2303.51,0.0
11456,6385,86,4,161.77,0.0
11457,6386,60,1,858.45,0.15
11458,6387,50,4,613.84,0.0
11459,6388,145,4,1277.66,0.0
11460,6389,12,1,1517.24,0.0
11461,6390,68,3,1654.28,0.02
11462,6390,124,4,2312.73,0.0
11463,6391,4,1,1066.37,0.0
11464,6391,103,2,1331.77,0.05
11465,6392,103,3,1331.77,0.0
11466,6393,134,1,306.05,0.0
11467,6393,51,1,2368.43,0.0
11468,6394,13,3,1159.37,0.01
11469,6395,5,1,597.0,0.0
11470,6395,51,2,2368.43,0.13
11471,6396,125,1,2009.54,0.0
11472,6397,87,3,2300.08,0.1
11473,6397,79,3,2164.33,0.0
11474,6398,138,2,306.8,0.0
11475,6398,41,1,296.65,0.0
11476,6398,20,3,423.38,0.08
11477,6399,129,3,887.15,0.13
11478,6399,74,3,639.52,0.0
11479,6399,127,2,968.7,0.0
11480,6400,92,4,223.32,0.0
11481,6400,138,2,306.8,0.08
11482,6401,46,2,513.3,0.09
11483,6402,115,1,2261.74,0.0
11484,6403,126,2,681.68,0.0
11485,6404,74,2,639.52,0.0
11486,6405,39,4,1707.1,0.0
11487,6406,29,3,1258.09,0.14
11488,6406,81,3,2317.76,0.05
11489,6407,135,3,1459.86,0.0
11490,6407,108,2,1592.91,0.0
11491,6408,137,1,1970.34,0.0
11492,6409,54,2,2368.18,0.0
11493,6409,10,1,553.98,0.0
11494,6409,12,2,1517.24,0.0
11495,6410,108,4,1592.91,0.0
11496,6410,70,1,1640.57,0.0
11497,6411,29,4,1258.09,0.0
11498,6412,31,3,1867.57,0.0
11499,6413,97,2,43.1,0.0
11500,6414,63,2,2151.9,0.0
11501,6415,63,1,2151.9,0.0
11502,6416,121,3,1878.7,0.14
11503,6417,83,3,1661.44,0.0
11504,6418,107,3,542.36,0.0
11505,6418,58,3,1631.7,0.0
11506,6419,11,3,250.01,0.04
11507,6419,150,1,773.61,0.07
11508,6420,12,3,1517.24,0.06
11509,6420,95,3,1001.55,0.0
11510,6421,128,4,571.64,0.12
11511,6421,7,4,1060.41,0.0
11512,6422,74,1,639.52,0.12
11513,6422,124,4,2312.73,0.0
11514,6423,119,1,1673.99,0.09
11515,6423,83,4,1661.44,0.0
11516,6424,26,1,588.04,0.0
11517,6425,114,3,43.98,0.0
11518,6425,147,4,495.76,0.04
11519,6426,31,3,1867.57,0.0
11520,6427,121,2,1878.7,0.0
11521,6427,54,2,2368.18,0.0
11522,6428,69,4,1178.22,0.0
11523,6429,28,3,2193.39,0.1
11524,6430,60,2,858.45,0.05
11525,6430,81,4,2317.76,0.07
11526,6431,142,3,508.65,0.0
11527,6431,2,4,573.56,0.12
11528,6432,26,4,588.04,0.04
11529,6432,129,3,887.15,0.0
11530,6433,64,3,710.62,0.0
11531,6433,143,3,2303.51,0.0
11532,6434,115,2,2261.74,0.0
11533,6434,110,2,248.9,0.0
11534,6435,116,1,1464.62,0.0
11535,6435,85,4,1844.63,0.0
11536,6436,64,3,710.62,0.0
11537,6436,8,1,2027.39,0.0
11538,6437,30,1,1157.95,0.06
11539,6437,32,3,1469.77,0.0
11540,6437,116,1,1464.62,0.0
11541,6438,74,3,639.52,0.0
11542,6438,71,2,1018.5,0.0
11543,6438,58,1,1631.7,0.0
11544,6439,98,3,2490.32,0.0
11545,6439,34,2,1283.63,0.02
11546,6439,104,4,762.46,0.0
11547,6440,141,1,1804.19,0.0
11548,6440,51,1,2368.43,0.0
11549,6441,17,1,585.19,0.0
11550,6441,122,3,2164.22,0.0
11551,6442,145,2,1277.66,0.0
11552,6443,29,2,1258.09,0.0
11553,6443,143,1,2303.51,0.07
11554,6443,125,4,2009.54,0.0
11555,6444,123,1,2205.91,0.0
11556,6444,47,2,1357.66,0.06
11557,6444,40,2,1882.18,0.0
11558,6445,73,4,367.65,0.0
11559,6446,115,1,2261.74,0.0
11560,6446,12,1,1517.24,0.0
11561,6447,26,2,588.04,0.0
11562,6447,142,3,508.65,0.0
11563,6447,71,1,1018.5,0.0
11564,6448,68,1,1654.28,0.0
11565,6448,19,3,709.37,0.0
11566,6448,89,4,189.93,0.0
11567,6449,82,1,1069.06,0.0
11568,6449,25,2,1401.24,0.0
11569,6450,150,2,773.61,0.1
11570,6451,2,2,573.56,0.0
11571,6452,25,3,1401.24,0.0
11572,6453,89,3,189.93,0.0
11573,6453,120,1,2212.65,0.0
11574,6454,42,2,28.05,0.0
11575,6455,108,3,1592.91,0.0
11576,6456,89,2,189.93,0.0
11577,6456,126,2,681.68,0.0
11578,6457,95,3,1001.55,0.0
11579,6457,135,4,1459.86,0.0
11580,6457,122,2,2164.22,0.09
11581,6458,5,1,597.0,0.0
11582,6458,81,2,2317.76,0.0
11583,6459,97,2,43.1,0.0
11584,6459,77,3,2423.11,0.0
11585,6460,18,3,2141.19,0.0
11586,6461,48,2,2297.86,0.0
11587,6461,24,4,689.47,0.09
11588,6461,84,3,755.84,0.0
11589,6462,129,3,887.15,0.0
11590,6462,131,2,834.09,0.0
11591,6463,91,3,630.61,0.03
11592,6463,33,1,917.75,0.0
11593,6464,128,2,571.64,0.0
11594,6465,96,4,1153.92,0.0
11595,6465,4,4,1066.37,0.0
11596,6465,7,3,1060.41,0.08
11597,6466,48,2,2297.86,0.0
11598,6466,41,3,296.65,0.0
11599,6467,54,1,2368.18,0.0
11600,6468,108,4,1592.91,0.0
11601,6468,46,4,513.3,0.0
11602,6469,11,1,250.01,0.02
11603,6470,39,2,1707.1,0.0
11604,6470,117,2,123.74,0.0
11605,6471,56,1,2323.71,0.07
11606,6471,134,2,306.05,0.0
11607,6471,62,4,1585.14,0.0
11608,6472,75,2,2023.9,0.0
11609,6472,109,3,642.78,0.0
11610,6472,70,1,1640.57,0.07
11611,6473,132,1,890.84,0.0
11612,6473,25,3,1401.24,0.0
11613,6473,89,4,189.93,0.0
11614,6474,115,3,2261.74,0.0
11615,6474,98,3,2490.32,0.03
11616,6475,38,1,1332.2,0.0
11617,6476,56,4,2323.71,0.1
11618,6476,24,3,689.47,0.0
11619,6477,134,3,306.05,0.0
11620,6478,113,1,1115.75,0.14
11621,6479,54,1,2368.18,0.0
11622,6479,78,3,432.45,0.04
11623,6479,14,1,215.42,0.0
11624,6480,119,1,1673.99,0.0
11625,6481,51,1,2368.43,0.14
11626,6481,17,3,585.19,0.0
11627,6482,78,4,432.45,0.0
11628,6482,150,1,773.61,0.04
11629,6482,33,4,917.75,0.11
11630,6483,128,4,571.64,0.0
11631,6483,96,1,1153.92,0.0
11632,6484,68,2,1654.28,0.07
11633,6485,53,3,1919.27,0.11
11634,6486,73,1,367.65,0.0
11635,6487,48,1,2297.86,0.0
11636,6487,62,2,1585.14,0.0
11637,6487,83,2,1661.44,0.0
11638,6488,90,3,1021.36,0.0
11639,6489,90,3,1021.36,0.0
11640,6490,117,1,123.74,0.0
11641,6491,128,4,571.64,0.11
11642,6491,29,2,1258.09,0.0
11643,6491,104,1,762.46,0.03
11644,6492,69,2,1178.22,0.0
11645,6492,131,1,834.09,0.0
11646,6493,45,1,760.14,0.1
11647,6494,147,4,495.76,0.04
11648,6495,34,4,1283.63,0.0
11649,6496,117,2,123.74,0.0
11650,6496,140,1,1309.4,0.03
11651,6496,12,1,1517.24,0.0
11652,6497,52,1,2043.74,0.0
11653,6497,69,1,1178.22,0.1
11654,6498,76,3,145.46,0.08
11655,6498,73,1,367.65,0.0
11656,6498,128,1,571.64,0.0
11657,6499,21,2,682.1,0.14
11658,6499,33,3,917.75,0.06
11659,6499,135,4,1459.86,0.15
11660,6500,103,1,1331.77,0.1
11661,6500,83,1,1661.44,0.03
11662,6501,54,2,2368.18,0.0
11663,6502,76,1,145.46,0.11
11664,6503,82,3,1069.06,0.0
11665,6504,78,1,432.45,0.0
11666,6504,93,3,1316.5,0.0
11667,6504,25,2,1401.24,0.06
11668,6505,57,2,518.85,0.02
11669,6506,75,2,2023.9,0.0
11670,6507,113,4,1115.75,0.0
11671,6508,139,2,651.71,0.0
11672,6509,30,4,1157.95,0.0
11673,6509,40,1,1882.18,0.0
11674,6509,109,1,642.78,0.0
11675,6510,73,2,367.65,0.0
11676,6511,17,4,585.19,0.0
11677,6512,82,2,1069.06,0.04
11678,6512,83,1,1661.44,0.0
11679,6512,18,3,2141.19,0.04
11680,6513,106,1,1391.99,0.08
11681,6513,109,1,642.78,0.0
11682,6514,27,4,1014.89,0.0
11683,6514,24,2,689.47,0.0
11684,6515,133,4,2453.25,0.0
11685,6515,107,3,542.36,0.0
11686,6515,30,1,1157.95,0.14
11687,6516,92,3,223.32,0.0
11688,6517,51,3,2368.43,0.0
11689,6517,69,3,1178.22,0.0
11690,6518,43,4,673.2,0.12
11691,6519,119,2,1673.99,0.14
11692,6520,31,3,1867.57,0.0
11693,6521,61,1,1479.33,0.0
11694,6522,119,2,1673.99,0.0
11695,6523,59,2,1139.69,0.0
11696,6523,82,3,1069.06,0.0
11697,6523,26,4,588.04,0.0
11698,6524,132,4,890.84,0.0
11699,6524,127,4,968.7,0.12
11700,6525,136,4,288.84,0.0
11701,6526,92,3,223.32,0.0
11702,6526,114,2,43.98,0.0
11703,6527,146,2,1017.95,0.0
11704,6528,116,1,1464.62,0.0
11705,6529,84,2,755.84,0.0
11706,6530,43,3,673.2,0.13
11707,6531,87,2,2300.08,0.12
11708,6531,78,4,432.45,0.0
11709,6531,65,2,348.13,0.0
11710,6532,30,1,1157.95,0.0
11711,6533,131,1,834.09,0.0
11712,6534,8,4,2027.39,0.0
11713,6534,70,4,1640.57,0.0
11714,6534,17,4,585.19,0.0
11715,6535,20,4,423.38,0.02
11716,6535,57,2,518.85,0.0
11717,6536,114,2,43.98,0.0
11718,6537,11,2,250.01,0.0
11719,6538,36,3,1984.36,0.04
11720,6538,1,3,296.1,0.0
11721,6539,95,4,1001.55,0.0
11722,6540,150,4,773.61,0.0
11723,6540,105,3,675.88,0.0
11724,6540,38,1,1332.2,0.03
11725,6541,74,1,639.52,0.0
11726,6542,102,4,1764.78,0.08
11727,6542,85,3,1844.63,0.01
11728,6543,14,1,215.42,0.0
11729,6544,1,4,296.1,0.0
11730,6544,8,3,2027.39,0.0
11731,6545,89,3,189.93,0.09
11732,6545,133,1,2453.25,0.0
11733,6546,106,2,1391.99,0.1
11734,6546,131,1,834.09,0.12
11735,6547,4,4,1066.37,0.02
11736,6547,19,4,709.37,0.0
11737,6547,21,4,682.1,0.0
11738,6548,63,2,2151.9,0.1
11739,6549,119,1,1673.99,0.0
11740,6550,127,3,968.7,0.08
11741,6550,14,3,215.42,0.0
11742,6550,37,1,974.22,0.0
11743,6551,13,2,1159.37,0.0
11744,6551,89,1,189.93,0.06
11745,6552,148,1,1699.75,0.02
11746,6552,146,3,1017.95,0.0
11747,6552,115,4,2261.74,0.07
11748,6553,134,2,306.05,0.02
11749,6554,100,4,2204.54,0.0
11750,6554,33,3,917.75,0.02
11751,6555,111,1,129.34,0.0
11752,6555,48,1,2297.86,0.0
11753,6555,2,2,573.56,0.0
11754,6556,25,1,1401.24,0.06
11755,6556,25,1,1401.24,0.0
11756,6557,101,4,726.77,0.0
11757,6558,127,3,968.7,0.0
11758,6559,59,1,1139.69,0.0
11759,6560,88,2,2402.73,0.0
11760,6560,22,2,197.08,0.0
11761,6561,143,1,2303.51,0.0
11762,6561,101,1,726.77,0.0
11763,6562,139,4,651.71,0.0
11764,6563,123,2,2205.91,0.06
11765,6563,111,3,129.34,0.0
11766,6564,68,1,1654.28,0.0
11767,6564,109,2,642.78,0.0
11768,6565,116,4,1464.62,0.14
11769,6565,46,4,513.3,0.0
11770,6565,140,1,1309.4,0.0
11771,6566,74,2,639.52,0.0
11772,6566,59,4,1139.69,0.0
11773,6566,128,2,571.64,0.09
11774,6567,147,1,495.76,0.07
11775,6568,103,2,1331.77,0.0
11776,6568,51,3,2368.43,0.12
11777,6568,101,1,726.77,0.06
11778,6569,72,4,636.67,0.0
